tau_i,T_i,sim_i,subj_id,loc_id,exec_t,SS_start_diff,SS_end_diff,manSS_tau_i,manSS_T_i
15219,111,0.843560958834992,ida61e8ddf,right_ankle,0.986890077590942,3,0,15222,108
1637,111,0.288881563950888,ida61e8ddf,left_wrist,0.876250028610229,1,1,1638,111
1637,111,0.298636093423224,ida61e8ddf,left_hip,0.857606887817383,1,1,1638,111
1637,110,0.916393478194222,ida61e8ddf,left_ankle,0.882250785827637,1,2,1638,111
1637,111,0.725462292692054,ida61e8ddf,right_ankle,0.986890077590942,1,1,1638,111
15770,108,0.340535289947106,ida61e8ddf,left_wrist,0.876250028610229,-3,-3,15767,108
15765,109,0.389267248311593,ida61e8ddf,left_hip,0.857606887817383,2,1,15767,108
15766,108,0.888934627696102,ida61e8ddf,left_ankle,0.882250785827637,1,1,15767,108
15764,110,0.871331860537235,ida61e8ddf,right_ankle,0.986890077590942,3,1,15767,108
8569,108,0.266242859042509,ida61e8ddf,left_wrist,0.876250028610229,0,0,8569,108
8566,108,0.364279068081392,ida61e8ddf,left_hip,0.857606887817383,3,3,8569,108
8567,107,0.941682822043147,ida61e8ddf,left_ankle,0.882250785827637,2,3,8569,108
8566,107,0.863163674568658,ida61e8ddf,right_ankle,0.986890077590942,3,4,8569,108
1983,102,0.229096906597193,id9603e9c3,left_wrist,0.888286113739014,-2,-3,1981,101
1983,101,0.341282569852101,id9603e9c3,left_hip,0.914419889450073,-2,-2,1981,101
1981,102,0.833731451131568,id9603e9c3,left_ankle,0.909389972686768,0,-1,1981,101
1981,101,0.769086802697474,id9603e9c3,right_ankle,0.903512954711914,0,0,1981,101
5942,102,0.303060997114961,id9603e9c3,left_wrist,0.888286113739014,-1,-2,5941,101
5943,100,0.384587859998707,id9603e9c3,left_hip,0.914419889450073,-2,-1,5941,101
5942,100,0.780242939744716,id9603e9c3,left_ankle,0.909389972686768,-1,0,5941,101
5940,102,0.809934269847569,id9603e9c3,right_ankle,0.903512954711914,1,0,5941,101
14785,97,0.3828383657077,id9603e9c3,left_wrist,0.888286113739014,-4,-3,14781,98
14784,97,0.452730444582044,id9603e9c3,left_hip,0.914419889450073,-3,-2,14781,98
14783,97,0.887628173481876,id9603e9c3,left_ankle,0.909389972686768,-2,-1,14781,98
14780,98,0.844821307793476,id9603e9c3,right_ankle,0.903512954711914,1,1,14781,98
4942,102,0.231442022767172,id9603e9c3,left_wrist,0.888286113739014,-1,-1,4941,102
4942,101,0.33165220306253,id9603e9c3,left_hip,0.914419889450073,-1,0,4941,102
4940,102,0.839618516438146,id9603e9c3,left_ankle,0.909389972686768,1,1,4941,102
4940,99,0.643530659132102,id9603e9c3,right_ankle,0.903512954711914,1,4,4941,102
10349,100,0.314263841121291,id9603e9c3,left_wrist,0.888286113739014,-2,-1,10347,101
10349,100,0.373991169103427,id9603e9c3,left_hip,0.914419889450073,-2,-1,10347,101
10348,100,0.761857515084658,id9603e9c3,left_ankle,0.909389972686768,-1,0,10347,101
10346,102,0.783087325677214,id9603e9c3,right_ankle,0.903512954711914,1,0,10347,101
14785,97,0.3828383657077,id9603e9c3,left_wrist,0.888286113739014,-4,-3,14781,98
14784,97,0.452730444582044,id9603e9c3,left_hip,0.914419889450073,-3,-2,14781,98
14783,97,0.887628173481876,id9603e9c3,left_ankle,0.909389972686768,-2,-1,14781,98
14780,98,0.844821307793476,id9603e9c3,right_ankle,0.903512954711914,1,1,14781,98
1299,98,0.198480056960393,id9603e9c3,left_wrist,0.888286113739014,-3,-1,1296,100
1296,101,0.346512205911334,id9603e9c3,left_hip,0.914419889450073,0,-1,1296,100
1296,99,0.757425220309088,id9603e9c3,left_ankle,0.909389972686768,0,1,1296,100
1295,97,0.721341788123729,id9603e9c3,right_ankle,0.903512954711914,1,4,1296,100
12443,102,0.290387943468366,id9603e9c3,left_wrist,0.888286113739014,-2,-4,12441,100
12443,101,0.422675067699727,id9603e9c3,left_hip,0.914419889450073,-2,-3,12441,100
12442,100,0.85562804040389,id9603e9c3,left_ankle,0.909389972686768,-1,-1,12441,100
12441,101,0.761373475956924,id9603e9c3,right_ankle,0.903512954711914,0,-1,12441,100
12343,101,0.34538105339959,id9603e9c3,left_wrist,0.888286113739014,-1,-2,12342,100
12344,100,0.42502631890956,id9603e9c3,left_hip,0.914419889450073,-2,-2,12342,100
12342,101,0.795245384328982,id9603e9c3,left_ankle,0.909389972686768,0,-1,12342,100
12341,101,0.812549167030278,id9603e9c3,right_ankle,0.903512954711914,1,0,12342,100
8149,101,0.28996243616251,id9603e9c3,left_wrist,0.888286113739014,-2,-1,8147,102
8148,102,0.347733606815266,id9603e9c3,left_hip,0.914419889450073,-1,-1,8147,102
8147,102,0.782863892774254,id9603e9c3,left_ankle,0.909389972686768,0,0,8147,102
8148,101,0.751411252378847,id9603e9c3,right_ankle,0.903512954711914,-1,0,8147,102
7740,103,0.266655821108609,id9603e9c3,left_wrist,0.888286113739014,-2,-2,7738,103
7740,103,0.328603010242059,id9603e9c3,left_hip,0.914419889450073,-2,-2,7738,103
7738,103,0.704569209885231,id9603e9c3,left_ankle,0.909389972686768,0,0,7738,103
7738,102,0.652746363013515,id9603e9c3,right_ankle,0.903512954711914,0,1,7738,103
9952,99,0.364576298482119,id9603e9c3,left_wrist,0.888286113739014,-4,-3,9948,100
9952,98,0.38351118586864,id9603e9c3,left_hip,0.914419889450073,-4,-2,9948,100
9949,101,0.762090441378483,id9603e9c3,left_ankle,0.909389972686768,-1,-2,9948,100
9949,99,0.70509231878085,id9603e9c3,right_ankle,0.903512954711914,-1,0,9948,100
16415,99,0.362635019779305,id9603e9c3,left_wrist,0.888286113739014,-3,-4,16412,98
16414,98,0.434861293819748,id9603e9c3,left_hip,0.914419889450073,-2,-2,16412,98
16414,97,0.838791273195233,id9603e9c3,left_ankle,0.909389972686768,-2,-1,16412,98
16411,97,0.815857203628527,id9603e9c3,right_ankle,0.903512954711914,1,2,16412,98
4155,100,0.254561920653018,id9603e9c3,left_wrist,0.888286113739014,-3,-1,4152,102
4154,100,0.375040512924964,id9603e9c3,left_hip,0.914419889450073,-2,0,4152,102
4153,101,0.748057310151889,id9603e9c3,left_ankle,0.909389972686768,-1,0,4152,102
4153,99,0.757660712879932,id9603e9c3,right_ankle,0.903512954711914,-1,2,4152,102
3956,102,0.276190752593577,id9603e9c3,left_wrist,0.888286113739014,-1,-2,3955,101
3955,102,0.344314369980246,id9603e9c3,left_hip,0.914419889450073,0,-1,3955,101
3954,101,0.828368275420495,id9603e9c3,left_ankle,0.909389972686768,1,1,3955,101
3954,100,0.795852558224312,id9603e9c3,right_ankle,0.903512954711914,1,2,3955,101
7541,99,0.277055103978932,id9603e9c3,left_wrist,0.888286113739014,-2,-2,7539,99
7541,97,0.359094760678675,id9603e9c3,left_hip,0.914419889450073,-2,0,7539,99
7539,100,0.80385906859364,id9603e9c3,left_ankle,0.909389972686768,0,-1,7539,99
7538,99,0.709411300580266,id9603e9c3,right_ankle,0.903512954711914,1,1,7539,99
5942,102,0.303060997114961,id9603e9c3,left_wrist,0.888286113739014,-1,-2,5941,101
5943,100,0.384587859998707,id9603e9c3,left_hip,0.914419889450073,-2,-1,5941,101
5942,100,0.780242939744716,id9603e9c3,left_ankle,0.909389972686768,-1,0,5941,101
5940,102,0.809934269847569,id9603e9c3,right_ankle,0.903512954711914,1,0,5941,101
15264,98,0.379279366851497,id9603e9c3,left_wrist,0.888286113739014,-3,-4,15261,97
15262,98,0.438715433855889,id9603e9c3,left_hip,0.914419889450073,-1,-2,15261,97
15261,97,0.875211789484481,id9603e9c3,left_ankle,0.909389972686768,0,0,15261,97
15259,97,0.785724206951238,id9603e9c3,right_ankle,0.903512954711914,2,2,15261,97
3165,100,0.255126963543049,id9603e9c3,left_wrist,0.888286113739014,-2,-1,3163,101
3164,101,0.336853389321294,id9603e9c3,left_hip,0.914419889450073,-1,-1,3163,101
3163,100,0.758869207506312,id9603e9c3,left_ankle,0.909389972686768,0,1,3163,101
3163,100,0.744886795433622,id9603e9c3,right_ankle,0.903512954711914,0,1,3163,101
8762,100,0.30689905092285,id9603e9c3,left_wrist,0.888286113739014,-5,-2,8757,103
8761,102,0.385163171541691,id9603e9c3,left_hip,0.914419889450073,-4,-3,8757,103
8759,101,0.77116405399646,id9603e9c3,left_ankle,0.909389972686768,-2,0,8757,103
8758,102,0.785592477804815,id9603e9c3,right_ankle,0.903512954711914,-1,0,8757,103
6698,86,0.177378624084575,idfc5f05e4,left_wrist,0.810760021209717,2,1,6700,85
6699,85,0.268623596856416,idfc5f05e4,left_hip,0.825093984603882,1,1,6700,85
6695,87,0.922494578760454,idfc5f05e4,left_ankle,0.826153993606567,5,3,6700,85
6697,84,0.830419909720715,idfc5f05e4,right_ankle,0.876377820968628,3,4,6700,85
8870,85,0.171686494207679,idfc5f05e4,left_wrist,0.810760021209717,0,0,8870,85
8870,86,0.311146388215439,idfc5f05e4,left_hip,0.825093984603882,0,-1,8870,85
8871,84,0.935298367713485,idfc5f05e4,left_ankle,0.826153993606567,-1,0,8870,85
8869,83,0.900375133454816,idfc5f05e4,right_ankle,0.876377820968628,1,3,8870,85
10210,84,0.182358954008261,idfc5f05e4,left_wrist,0.810760021209717,1,1,10211,84
10212,84,0.290987881857818,idfc5f05e4,left_hip,0.825093984603882,-1,-1,10211,84
10208,87,0.970689800021167,idfc5f05e4,left_ankle,0.826153993606567,3,0,10211,84
10209,80,0.826966332788632,idfc5f05e4,right_ankle,0.876377820968628,2,6,10211,84
15296,85,0.204058088834619,idfc5f05e4,left_wrist,0.810760021209717,42,41,15338,84
15338,84,0.31653004894436,idfc5f05e4,left_hip,0.825093984603882,0,0,15338,84
15337,84,0.957626085966643,idfc5f05e4,left_ankle,0.826153993606567,1,1,15338,84
15334,87,0.914577783284225,idfc5f05e4,right_ankle,0.876377820968628,4,1,15338,84
3641,89,0.149413612975387,idfc5f05e4,left_wrist,0.810760021209717,2,0,3643,87
3642,87,0.276096070008165,idfc5f05e4,left_hip,0.825093984603882,1,1,3643,87
3640,89,0.966296689137793,idfc5f05e4,left_ankle,0.826153993606567,3,1,3643,87
3642,87,0.903497627278486,idfc5f05e4,right_ankle,0.876377820968628,1,1,3643,87
3818,85,0.136907395262582,idfc5f05e4,left_wrist,0.810760021209717,-2,0,3816,87
3814,88,0.251073894842357,idfc5f05e4,left_hip,0.825093984603882,2,1,3816,87
3813,88,0.915491352940079,idfc5f05e4,left_ankle,0.826153993606567,3,2,3816,87
3814,89,0.861267750697332,idfc5f05e4,right_ankle,0.876377820968628,2,0,3816,87
12450,83,0.194437771635887,idfc5f05e4,left_wrist,0.810760021209717,0,1,12450,84
12452,83,0.317951703494675,idfc5f05e4,left_hip,0.825093984603882,-2,-1,12450,84
12449,84,0.957329872433269,idfc5f05e4,left_ankle,0.826153993606567,1,1,12450,84
12448,83,0.826177913791836,idfc5f05e4,right_ankle,0.876377820968628,2,3,12450,84
12950,84,0.216129880948385,idfc5f05e4,left_wrist,0.810760021209717,0,-1,12950,83
12952,83,0.344836325434184,idfc5f05e4,left_hip,0.825093984603882,-2,-2,12950,83
12950,83,1.00122552717514,idfc5f05e4,left_ankle,0.826153993606567,0,0,12950,83
12949,80,0.897767761040334,idfc5f05e4,right_ankle,0.876377820968628,1,4,12950,83
1923,89,0.226924061617239,idfc5f05e4,left_wrist,0.810760021209717,3,2,1926,88
1923,88,0.299314169790979,idfc5f05e4,left_hip,0.825093984603882,3,3,1926,88
1921,89,0.82513992970152,idfc5f05e4,left_ankle,0.826153993606567,5,4,1926,88
1924,87,0.897149116958788,idfc5f05e4,right_ankle,0.876377820968628,2,3,1926,88
15006,84,0.182528146105158,idfc5f05e4,left_wrist,0.810760021209717,1,0,15007,83
15008,83,0.344599348144268,idfc5f05e4,left_hip,0.825093984603882,-1,-1,15007,83
15007,79,0.798448813997683,idfc5f05e4,left_ankle,0.826153993606567,0,4,15007,83
15005,85,0.939318846682048,idfc5f05e4,right_ankle,0.876377820968628,2,0,15007,83
2478,87,0.170595926529105,idfc5f05e4,left_wrist,0.810760021209717,-38,-41,2440,84
2438,85,0.316908401015151,idfc5f05e4,left_hip,0.825093984603882,2,1,2440,84
2434,90,0.949367758672186,idfc5f05e4,left_ankle,0.826153993606567,6,0,2440,84
2436,86,0.911444473436894,idfc5f05e4,right_ankle,0.876377820968628,4,2,2440,84
2394,85,0.236950168001678,idfc5f05e4,left_wrist,0.810760021209717,-40,-38,2354,87
2353,86,0.304823028190437,idfc5f05e4,left_hip,0.825093984603882,1,2,2354,87
2352,83,0.746855705171867,idfc5f05e4,left_ankle,0.826153993606567,2,6,2354,87
2352,85,0.864098050373487,idfc5f05e4,right_ankle,0.876377820968628,2,4,2354,87
14432,83,0.19959391192451,idfc5f05e4,left_wrist,0.810760021209717,0,1,14432,84
14434,84,0.371634322709965,idfc5f05e4,left_hip,0.825093984603882,-2,-2,14432,84
14431,84,0.976475891547701,idfc5f05e4,left_ankle,0.826153993606567,1,1,14432,84
14430,84,0.949426832623954,idfc5f05e4,right_ankle,0.876377820968628,2,2,14432,84
8047,82,0.146714033800279,idfc5f05e4,left_wrist,0.810760021209717,-1,1,8046,84
8048,84,0.322786560929848,idfc5f05e4,left_hip,0.825093984603882,-2,-2,8046,84
8046,80,0.852721574881341,idfc5f05e4,left_ankle,0.826153993606567,0,4,8046,84
8043,83,0.937376848655642,idfc5f05e4,right_ankle,0.876377820968628,3,4,8046,84
2478,87,0.170595926529105,idfc5f05e4,left_wrist,0.810760021209717,-38,-41,2440,84
2438,85,0.316908401015151,idfc5f05e4,left_hip,0.825093984603882,2,1,2440,84
2434,90,0.949367758672186,idfc5f05e4,left_ankle,0.826153993606567,6,0,2440,84
2436,86,0.911444473436894,idfc5f05e4,right_ankle,0.876377820968628,4,2,2440,84
5447,85,0.150325320536449,idfc5f05e4,left_wrist,0.810760021209717,-1,0,5446,86
5447,85,0.268913978557816,idfc5f05e4,left_hip,0.825093984603882,-1,0,5446,86
5444,85,0.925954423420659,idfc5f05e4,left_ankle,0.826153993606567,2,3,5446,86
5445,85,0.836629150904211,idfc5f05e4,right_ankle,0.876377820968628,1,2,5446,86
10293,82,0.18308389313928,idfc5f05e4,left_wrist,0.810760021209717,1,2,10294,83
10295,82,0.316348031452065,idfc5f05e4,left_hip,0.825093984603882,-1,0,10294,83
10294,82,0.866087024888243,idfc5f05e4,left_ankle,0.826153993606567,0,1,10294,83
10288,83,0.906547125074466,idfc5f05e4,right_ankle,0.876377820968628,6,6,10294,83
4931,87,0.173815761909531,idfc5f05e4,left_wrist,0.810760021209717,1,1,4932,87
4930,86,0.28380840056977,idfc5f05e4,left_hip,0.825093984603882,2,3,4932,87
4929,87,0.806170488666131,idfc5f05e4,left_ankle,0.826153993606567,3,3,4932,87
4928,88,0.750809637817763,idfc5f05e4,right_ankle,0.876377820968628,4,3,4932,87
5531,85,0.171496644758348,idfc5f05e4,left_wrist,0.810760021209717,0,0,5531,85
5531,87,0.283811791928413,idfc5f05e4,left_hip,0.825093984603882,0,-2,5531,85
5528,85,0.856230050626748,idfc5f05e4,left_ankle,0.826153993606567,3,3,5531,85
5529,86,0.885913285526997,idfc5f05e4,right_ankle,0.876377820968628,2,1,5531,85
2394,85,0.236950168001678,idfc5f05e4,left_wrist,0.810760021209717,-40,-38,2354,87
2353,86,0.304823028190437,idfc5f05e4,left_hip,0.825093984603882,1,2,2354,87
2352,83,0.746855705171867,idfc5f05e4,left_ankle,0.826153993606567,2,6,2354,87
2352,85,0.864098050373487,idfc5f05e4,right_ankle,0.876377820968628,2,4,2354,87
15149,100,0.271502178157934,idf540d82b,left_wrist,1.42541909217834,12,10,15161,98
15155,98,0.273071579275322,idf540d82b,left_hip,1.412917137146,6,6,15161,98
15150,99,0.451916187046536,idf540d82b,left_ankle,1.41375398635864,11,10,15161,98
15150,101,0.472309484773037,idf540d82b,right_ankle,1.3804030418396,11,8,15161,98
4326,99,0.306554761439193,idf540d82b,left_wrist,1.42541909217834,10,12,4336,101
4334,96,0.275183128246702,idf540d82b,left_hip,1.412917137146,2,7,4336,101
4326,101,0.545662382695564,idf540d82b,left_ankle,1.41375398635864,10,10,4336,101
4326,101,0.461000957047736,idf540d82b,right_ankle,1.3804030418396,10,10,4336,101
21901,97,0.254716465548224,idf540d82b,left_wrist,1.42541909217834,4,6,21905,99
21906,96,0.342690136036038,idf540d82b,left_hip,1.412917137146,-1,2,21905,99
21899,98,0.662754713409746,idf540d82b,left_ankle,1.41375398635864,6,7,21905,99
21898,97,0.602447652654396,idf540d82b,right_ankle,1.3804030418396,7,9,21905,99
20554,100,0.230390138634948,idf540d82b,left_wrist,1.42541909217834,11,4,20565,93
20561,100,0.36241510420327,idf540d82b,left_hip,1.412917137146,4,-3,20565,93
20555,97,0.645198163261214,idf540d82b,left_ankle,1.41375398635864,10,6,20565,93
20553,99,0.479474013956681,idf540d82b,right_ankle,1.3804030418396,12,6,20565,93
21712,94,0.330664324830299,idf540d82b,left_wrist,1.42541909217834,1,3,21713,96
21716,95,0.349584266874079,idf540d82b,left_hip,1.412917137146,-3,-2,21713,96
21706,97,0.59325228794073,idf540d82b,left_ankle,1.41375398635864,7,6,21713,96
21706,97,0.541485306350024,idf540d82b,right_ankle,1.3804030418396,7,6,21713,96
16609,96,0.294655237388909,idf540d82b,left_wrist,1.42541909217834,3,5,16612,98
16614,96,0.340976902494308,idf540d82b,left_hip,1.412917137146,-2,0,16612,98
16605,98,0.64974641872389,idf540d82b,left_ankle,1.41375398635864,7,7,16612,98
16605,98,0.549628322116119,idf540d82b,right_ankle,1.3804030418396,7,7,16612,98
8574,99,0.23469996466631,idf540d82b,left_wrist,1.42541909217834,11,11,8585,99
8581,96,0.263309135306658,idf540d82b,left_hip,1.412917137146,4,7,8585,99
8574,100,0.466513328814239,idf540d82b,left_ankle,1.41375398635864,11,10,8585,99
8575,98,0.513999925901267,idf540d82b,right_ankle,1.3804030418396,10,11,8585,99
17998,95,0.332237680174107,idf540d82b,left_wrist,1.42541909217834,-45,-44,17953,96
17955,94,0.382979892959842,idf540d82b,left_hip,1.412917137146,-2,0,17953,96
17947,96,0.604946084936505,idf540d82b,left_ankle,1.41375398635864,6,6,17953,96
17947,94,0.648084496525412,idf540d82b,right_ankle,1.3804030418396,6,8,17953,96
372,95,0.246055772974423,idf540d82b,left_wrist,1.42541909217834,-46,-41,326,100
322,98,0.302354797662902,idf540d82b,left_hip,1.412917137146,4,6,326,100
316,98,0.62337132531959,idf540d82b,left_ankle,1.41375398635864,10,12,326,100
317,98,0.532204760676185,idf540d82b,right_ankle,1.3804030418396,9,11,326,100
21712,94,0.330664324830299,idf540d82b,left_wrist,1.42541909217834,1,7,21713,100
21716,95,0.349584266874079,idf540d82b,left_hip,1.412917137146,-3,2,21713,100
21706,97,0.59325228794073,idf540d82b,left_ankle,1.41375398635864,7,10,21713,100
21706,97,0.541485306350024,idf540d82b,right_ankle,1.3804030418396,7,10,21713,100
22759,100,0.308118526785815,idf540d82b,left_wrist,1.42541909217834,12,9,22771,97
22768,97,0.282738885494982,idf540d82b,left_hip,1.412917137146,3,3,22771,97
22761,98,0.588655739372969,idf540d82b,left_ankle,1.41375398635864,10,9,22771,97
22760,99,0.532950249060223,idf540d82b,right_ankle,1.3804030418396,11,9,22771,97
8280,99,0.193045098803073,idf540d82b,left_wrist,1.42541909217834,9,6,8289,96
8286,100,0.279143687743798,idf540d82b,left_hip,1.412917137146,3,-1,8289,96
8281,97,0.597076282076071,idf540d82b,left_ankle,1.41375398635864,8,7,8289,96
8280,98,0.522157229565897,idf540d82b,right_ankle,1.3804030418396,9,7,8289,96
17234,99,0.317153264338394,idf540d82b,left_wrist,1.42541909217834,-45,-44,17189,100
17190,98,0.349593417241297,idf540d82b,left_hip,1.412917137146,-1,1,17189,100
17183,96,0.630521254897335,idf540d82b,left_ankle,1.41375398635864,6,10,17189,100
17182,101,0.641159506031744,idf540d82b,right_ankle,1.3804030418396,7,6,17189,100
18233,51,0.113891794675428,idf540d82b,left_wrist,1.42541909217834,2,48,18235,97
18237,98,0.357257262019024,idf540d82b,left_hip,1.412917137146,-2,-3,18235,97
18229,97,0.675117981350861,idf540d82b,left_ankle,1.41375398635864,6,6,18235,97
18232,95,0.618611746616827,idf540d82b,right_ankle,1.3804030418396,3,5,18235,97
16216,97,0.238814200110313,idf540d82b,left_wrist,1.42541909217834,8,10,16224,99
16222,97,0.312829681894791,idf540d82b,left_hip,1.412917137146,2,4,16224,99
16213,99,0.524643486816698,idf540d82b,left_ankle,1.41375398635864,11,11,16224,99
16211,101,0.547710222517299,idf540d82b,right_ankle,1.3804030418396,13,11,16224,99
11098,95,0.304523775235247,idf540d82b,left_wrist,1.42541909217834,5,7,11103,97
11102,95,0.320763481594697,idf540d82b,left_hip,1.412917137146,1,3,11103,97
11093,97,0.513222297013815,idf540d82b,left_ankle,1.41375398635864,10,10,11103,97
11095,95,0.602499730922404,idf540d82b,right_ankle,1.3804030418396,8,10,11103,97
11382,51,0.0793492078056764,idf540d82b,left_wrist,1.42541909217834,7,53,11389,97
11388,99,0.328988954648322,idf540d82b,left_hip,1.412917137146,1,-1,11389,97
11382,94,0.621665438094298,idf540d82b,left_ankle,1.41375398635864,7,10,11389,97
11382,94,0.552165756167927,idf540d82b,right_ankle,1.3804030418396,7,10,11389,97
7091,101,0.261672731010738,idf540d82b,left_wrist,1.42541909217834,16,15,7107,100
7099,102,0.258997022526193,idf540d82b,left_hip,1.412917137146,8,6,7107,100
7096,100,0.514576874421112,idf540d82b,left_ankle,1.41375398635864,11,11,7107,100
7094,102,0.448466678654798,idf540d82b,right_ankle,1.3804030418396,13,11,7107,100
15922,98,0.254780294752241,idf540d82b,left_wrist,1.42541909217834,10,8,15932,96
15927,99,0.273025639919296,idf540d82b,left_hip,1.412917137146,5,2,15932,96
15921,97,0.549743055541926,idf540d82b,left_ankle,1.41375398635864,11,10,15932,96
15922,97,0.50623114897807,idf540d82b,right_ankle,1.3804030418396,10,9,15932,96
